# Force coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 1.00000000e+00
# lRef          : 1.00000000e-01
# Aref          : 1.00000000e-03
# CofR          : (2.00000000e-01 2.00000000e-01 5.00000000e-03)
#
# Time          	Cd              	Cs              	Cl              	CmRoll          	CmPitch         	CmYaw           	Cd(f)           	Cd(r)           	Cs(f)           	Cs(r)           	Cl(f)           	Cl(r)           
4.674           	3.03226815e+00	2.10946625e-18	-1.45542979e+00	1.60097277e-01	-1.22481354e-02	3.33549496e-01	1.67623135e+00	1.35603680e+00	3.33549496e-01	-3.33549496e-01	-7.39963031e-01	-7.15466760e-01
4.6745          	3.03339713e+00	2.11436238e-18	-1.46894850e+00	1.61584336e-01	-1.22266694e-02	3.33673684e-01	1.67828290e+00	1.35511423e+00	3.33673684e-01	-3.33673684e-01	-7.46700922e-01	-7.22247583e-01
4.675           	3.03560635e+00	2.12073813e-18	-1.47700821e+00	1.62470903e-01	-1.22040571e-02	3.33916698e-01	1.68027408e+00	1.35533227e+00	3.33916698e-01	-3.33916698e-01	-7.50708161e-01	-7.26300047e-01
4.6755          	3.03815229e+00	2.12633231e-18	-1.48970173e+00	1.63867190e-01	-1.21803080e-02	3.34196752e-01	1.68294333e+00	1.35520896e+00	3.34196752e-01	-3.34196752e-01	-7.57031170e-01	-7.32670555e-01
4.676           	3.03923714e+00	2.12734308e-18	-1.50087629e+00	1.65096392e-01	-1.21554385e-02	3.34316086e-01	1.68471496e+00	1.35452218e+00	3.34316086e-01	-3.34316086e-01	-7.62593582e-01	-7.38282705e-01
4.6765          	3.04297472e+00	2.13869788e-18	-1.51184967e+00	1.66303464e-01	-1.21294438e-02	3.34727219e-01	1.68779082e+00	1.35518390e+00	3.34727219e-01	-3.34727219e-01	-7.68054279e-01	-7.43795391e-01
4.677           	3.04531815e+00	2.14550119e-18	-1.52240207e+00	1.67464228e-01	-1.21023286e-02	3.34984997e-01	1.69012331e+00	1.35519485e+00	3.34984997e-01	-3.34984997e-01	-7.73303363e-01	-7.49098706e-01
4.6775          	3.04699718e+00	2.15296232e-18	-1.53612598e+00	1.68973858e-01	-1.20741044e-02	3.35169689e-01	1.69247245e+00	1.35452473e+00	3.35169689e-01	-3.35169689e-01	-7.80137095e-01	-7.55988886e-01
4.678           	3.04906306e+00	2.15717619e-18	-1.54696797e+00	1.70166477e-01	-1.20447717e-02	3.35396937e-01	1.69469801e+00	1.35436506e+00	3.35396937e-01	-3.35396937e-01	-7.85528757e-01	-7.61439214e-01
4.6785          	3.05101700e+00	2.16244158e-18	-1.55791060e+00	1.71370167e-01	-1.20143353e-02	3.35611870e-01	1.69687867e+00	1.35413833e+00	3.35611870e-01	-3.35611870e-01	-7.90969638e-01	-7.66940967e-01
4.679           	3.05257024e+00	2.16727119e-18	-1.56947362e+00	1.72642098e-01	-1.19828032e-02	3.35782727e-01	1.69892722e+00	1.35364302e+00	3.35782727e-01	-3.35782727e-01	-7.96719613e-01	-7.72754006e-01
4.6795          	3.05552470e+00	2.17611029e-18	-1.57909290e+00	1.73700219e-01	-1.19501620e-02	3.36107717e-01	1.70146257e+00	1.35406213e+00	3.36107717e-01	-3.36107717e-01	-8.01496610e-01	-7.77596286e-01
4.68            	3.05762570e+00	2.18145218e-18	-1.58944200e+00	1.74838620e-01	-1.19164212e-02	3.36338827e-01	1.70365147e+00	1.35397423e+00	3.36338827e-01	-3.36338827e-01	-8.06637419e-01	-7.82804577e-01
4.6805          	3.05999640e+00	2.18929619e-18	-1.59885344e+00	1.75873878e-01	-1.18815784e-02	3.36599604e-01	1.70587208e+00	1.35412432e+00	3.36599604e-01	-3.36599604e-01	-8.11308297e-01	-7.87545140e-01
4.681           	3.06149646e+00	2.19606283e-18	-1.60933851e+00	1.77027236e-01	-1.18456250e-02	3.36764611e-01	1.70777547e+00	1.35372100e+00	3.36764611e-01	-3.36764611e-01	-8.16514879e-01	-7.92823629e-01
4.6815          	3.06350793e+00	2.20316548e-18	-1.61953482e+00	1.78148831e-01	-1.18085684e-02	3.36985872e-01	1.70990279e+00	1.35360513e+00	3.36985872e-01	-3.36985872e-01	-8.21575980e-01	-7.97958843e-01
4.682           	3.06524767e+00	2.21106507e-18	-1.62927759e+00	1.79220535e-01	-1.17704216e-02	3.37177244e-01	1.71184437e+00	1.35340330e+00	3.37177244e-01	-3.37177244e-01	-8.26409218e-01	-8.02868375e-01
4.6825          	3.06713149e+00	2.21590067e-18	-1.63872748e+00	1.80260023e-01	-1.17311912e-02	3.37384464e-01	1.71382577e+00	1.35330572e+00	3.37384464e-01	-3.37384464e-01	-8.31094933e-01	-8.07632550e-01
4.683           	3.07041812e+00	2.22350266e-18	-1.64893687e+00	1.81383055e-01	-1.16908910e-02	3.37745994e-01	1.71659212e+00	1.35382601e+00	3.37745994e-01	-3.37745994e-01	-8.36159324e-01	-8.12777542e-01
4.6835          	3.07268301e+00	2.23034619e-18	-1.65870854e+00	1.82457939e-01	-1.16495239e-02	3.37995131e-01	1.71879944e+00	1.35388356e+00	3.37995131e-01	-3.37995131e-01	-8.41003794e-01	-8.17704746e-01
4.684           	3.07501289e+00	2.23867806e-18	-1.66960070e+00	1.83656077e-01	-1.16071086e-02	3.38251418e-01	1.72116252e+00	1.35385037e+00	3.38251418e-01	-3.38251418e-01	-8.46407458e-01	-8.23193240e-01
4.6845          	3.07761966e+00	2.24652886e-18	-1.67553909e+00	1.84309300e-01	-1.15636221e-02	3.38538163e-01	1.72311913e+00	1.35450053e+00	3.38538163e-01	-3.38538163e-01	-8.49333166e-01	-8.26205921e-01
4.685           	3.07947027e+00	2.25481626e-18	-1.68373856e+00	1.85211242e-01	-1.15190775e-02	3.38741730e-01	1.72494638e+00	1.35452390e+00	3.38741730e-01	-3.38741730e-01	-8.53388359e-01	-8.30350204e-01
4.6855          	3.08196057e+00	2.26115700e-18	-1.69230987e+00	1.86154085e-01	-1.14734798e-02	3.39015663e-01	1.72713437e+00	1.35482620e+00	3.39015663e-01	-3.39015663e-01	-8.57628413e-01	-8.34681454e-01
4.686           	3.08316332e+00	2.26896438e-18	-1.70026600e+00	1.87029260e-01	-1.14268200e-02	3.39147965e-01	1.72861092e+00	1.35455240e+00	3.39147965e-01	-3.39147965e-01	-8.61559819e-01	-8.38706179e-01
4.6865          	3.08368011e+00	2.27279079e-18	-1.71048324e+00	1.88153157e-01	-1.13791147e-02	3.39204812e-01	1.72999321e+00	1.35368690e+00	3.39204812e-01	-3.39204812e-01	-8.66620737e-01	-8.43862508e-01
4.687           	3.08658587e+00	2.28421784e-18	-1.71748656e+00	1.88923522e-01	-1.13303606e-02	3.39524446e-01	1.73221646e+00	1.35436941e+00	3.39524446e-01	-3.39524446e-01	-8.70073641e-01	-8.47412919e-01
4.6875          	3.08894587e+00	2.29461652e-18	-1.72561165e+00	1.89817281e-01	-1.12805734e-02	3.39784046e-01	1.73429022e+00	1.35465565e+00	3.39784046e-01	-3.39784046e-01	-8.74086397e-01	-8.51525250e-01
4.688           	3.09103607e+00	2.30126786e-18	-1.73356750e+00	1.90692425e-01	-1.12297434e-02	3.40013967e-01	1.73621046e+00	1.35482561e+00	3.40013967e-01	-3.40013967e-01	-8.78013491e-01	-8.55554005e-01
4.6885          	3.09308262e+00	2.30891321e-18	-1.74096717e+00	1.91506389e-01	-1.11778845e-02	3.40239089e-01	1.73804770e+00	1.35503492e+00	3.40239089e-01	-3.40239089e-01	-8.81661469e-01	-8.59305700e-01
4.689           	3.09531996e+00	2.31677899e-18	-1.74899911e+00	1.92389902e-01	-1.11250053e-02	3.40485195e-01	1.74004988e+00	1.35527008e+00	3.40485195e-01	-3.40485195e-01	-8.85624559e-01	-8.63374548e-01
4.6895          	3.09780998e+00	2.32219375e-18	-1.75709005e+00	1.93279905e-01	-1.10711270e-02	3.40759098e-01	1.74218489e+00	1.35562508e+00	3.40759098e-01	-3.40759098e-01	-8.89616152e-01	-8.67473898e-01
4.69            	3.10084127e+00	2.33377162e-18	-1.76124676e+00	1.93737144e-01	-1.10162265e-02	3.41092540e-01	1.74415778e+00	1.35668349e+00	3.41092540e-01	-3.41092540e-01	-8.91639608e-01	-8.69607155e-01
4.6905          	3.10309760e+00	2.34615856e-18	-1.76790749e+00	1.94469824e-01	-1.09603140e-02	3.41340736e-01	1.74601863e+00	1.35707898e+00	3.41340736e-01	-3.41340736e-01	-8.94914059e-01	-8.72993431e-01
4.691           	3.10464000e+00	2.35234638e-18	-1.77412945e+00	1.95154240e-01	-1.09033954e-02	3.41510400e-01	1.74747424e+00	1.35716576e+00	3.41510400e-01	-3.41510400e-01	-8.97968121e-01	-8.76161330e-01
4.6915          	3.10570702e+00	2.35808234e-18	-1.78097065e+00	1.95906771e-01	-1.08454779e-02	3.41627772e-01	1.74876028e+00	1.35694674e+00	3.41627772e-01	-3.41627772e-01	-9.01330802e-01	-8.79639846e-01
4.692           	3.10755562e+00	2.36699065e-18	-1.78869837e+00	1.96756821e-01	-1.07865774e-02	3.41831118e-01	1.75053463e+00	1.35702099e+00	3.41831118e-01	-3.41831118e-01	-9.05135762e-01	-8.83562607e-01
4.6925          	3.11005950e+00	2.37544433e-18	-1.79379807e+00	1.97317787e-01	-1.07266954e-02	3.42106545e-01	1.75234754e+00	1.35771196e+00	3.42106545e-01	-3.42106545e-01	-9.07625729e-01	-8.86172338e-01
4.693           	3.11216435e+00	2.38375571e-18	-1.79843153e+00	1.97827469e-01	-1.06658330e-02	3.42338078e-01	1.75390964e+00	1.35825470e+00	3.42338078e-01	-3.42338078e-01	-9.09881600e-01	-8.88549934e-01
4.6935          	3.11365903e+00	2.39008589e-18	-1.80416632e+00	1.98458295e-01	-1.06039976e-02	3.42502493e-01	1.75528781e+00	1.35837122e+00	3.42502493e-01	-3.42502493e-01	-9.12687155e-01	-8.91479160e-01
4.694           	3.11619500e+00	2.39937780e-18	-1.81117540e+00	1.99229294e-01	-1.05412033e-02	3.42781450e-01	1.75732679e+00	1.35886820e+00	3.42781450e-01	-3.42781450e-01	-9.16128905e-01	-8.95046498e-01
4.6945          	3.11815221e+00	2.41029856e-18	-1.81344863e+00	1.99479349e-01	-1.04774412e-02	3.42996743e-01	1.75855545e+00	1.35959675e+00	3.42996743e-01	-3.42996743e-01	-9.17201756e-01	-8.96246874e-01
4.695           	3.12020459e+00	2.41910985e-18	-1.81911531e+00	2.00102685e-01	-1.04127296e-02	3.43222505e-01	1.76020498e+00	1.35999961e+00	3.43222505e-01	-3.43222505e-01	-9.19970387e-01	-8.99144928e-01
4.6955          	3.12168277e+00	2.42776605e-18	-1.82223425e+00	2.00445767e-01	-1.03470634e-02	3.43385105e-01	1.76128715e+00	1.36039562e+00	3.43385105e-01	-3.43385105e-01	-9.21464188e-01	-9.00770061e-01
4.696           	3.12371021e+00	2.43799216e-18	-1.82703699e+00	2.00974069e-01	-1.02804542e-02	3.43608123e-01	1.76282917e+00	1.36088104e+00	3.43608123e-01	-3.43608123e-01	-9.23798951e-01	-9.03238043e-01
4.6965          	3.12566739e+00	2.44636074e-18	-1.83111391e+00	2.01422531e-01	-1.02129105e-02	3.43823413e-01	1.76425622e+00	1.36141116e+00	3.43823413e-01	-3.43823413e-01	-9.25769868e-01	-9.05344047e-01
4.697           	3.12770895e+00	2.45549512e-18	-1.83506109e+00	2.01856720e-01	-1.01444415e-02	3.44047985e-01	1.76571120e+00	1.36199776e+00	3.44047985e-01	-3.44047985e-01	-9.27674987e-01	-9.07386104e-01
4.6975          	3.12903700e+00	2.46544036e-18	-1.84078441e+00	2.02486285e-01	-1.00750575e-02	3.44194070e-01	1.76700479e+00	1.36203222e+00	3.44194070e-01	-3.44194070e-01	-9.30467261e-01	-9.10317146e-01
4.698           	3.13073729e+00	2.47658125e-18	-1.84606580e+00	2.03067238e-01	-1.00047646e-02	3.44381102e-01	1.76843588e+00	1.36230141e+00	3.44381102e-01	-3.44381102e-01	-9.33037663e-01	-9.13028134e-01
4.6985          	3.13185771e+00	2.48592985e-18	-1.85058499e+00	2.03564349e-01	-9.93357603e-03	3.44504348e-01	1.76949321e+00	1.36236451e+00	3.44504348e-01	-3.44504348e-01	-9.35226071e-01	-9.15358919e-01
4.699           	3.13456817e+00	2.49333587e-18	-1.85285385e+00	2.03813923e-01	-9.86149167e-03	3.44802498e-01	1.77109801e+00	1.36347016e+00	3.44802498e-01	-3.44802498e-01	-9.36288416e-01	-9.16565433e-01
4.6995          	3.13638108e+00	2.50400246e-18	-1.85525473e+00	2.04078020e-01	-9.78852341e-03	3.45001918e-01	1.77226856e+00	1.36411252e+00	3.45001918e-01	-3.45001918e-01	-9.37415887e-01	-9.17838841e-01
4.7             	3.13864444e+00	2.51531690e-18	-1.85797090e+00	2.04376799e-01	-9.71467166e-03	3.45250888e-01	1.77369902e+00	1.36494542e+00	3.45250888e-01	-3.45250888e-01	-9.38700121e-01	-9.19270778e-01
4.7005          	3.13940936e+00	2.52220653e-18	-1.86023256e+00	2.04625582e-01	-9.63994101e-03	3.45335030e-01	1.77433026e+00	1.36507910e+00	3.45335030e-01	-3.45335030e-01	-9.39756222e-01	-9.20476340e-01
4.701           	3.14118464e+00	2.53309549e-18	-1.86292714e+00	2.04921985e-01	-9.56434370e-03	3.45530310e-01	1.77551431e+00	1.36567033e+00	3.45530310e-01	-3.45530310e-01	-9.41027914e-01	-9.21899227e-01
4.7015          	3.14268608e+00	2.54356409e-18	-1.86571420e+00	2.05228562e-01	-9.48789019e-03	3.45695469e-01	1.77657160e+00	1.36611448e+00	3.45695469e-01	-3.45695469e-01	-9.42344991e-01	-9.23369210e-01
4.702           	3.14377470e+00	2.55115509e-18	-1.86818629e+00	2.05500492e-01	-9.41058934e-03	3.45815217e-01	1.77738784e+00	1.36638686e+00	3.45815217e-01	-3.45815217e-01	-9.43503735e-01	-9.24682556e-01
4.7025          	3.14614595e+00	2.56127730e-18	-1.87028677e+00	2.05731545e-01	-9.33244115e-03	3.46076054e-01	1.77880452e+00	1.36734143e+00	3.46076054e-01	-3.46076054e-01	-9.44475828e-01	-9.25810946e-01
4.703           	3.14763868e+00	2.56810631e-18	-1.87337294e+00	2.06071024e-01	-9.25346712e-03	3.46240255e-01	1.77989037e+00	1.36774832e+00	3.46240255e-01	-3.46240255e-01	-9.45939939e-01	-9.27433005e-01
4.7035          	3.14923320e+00	2.58197032e-18	-1.87381580e+00	2.06119738e-01	-9.17366576e-03	3.46415652e-01	1.78073634e+00	1.36849686e+00	3.46415652e-01	-3.46415652e-01	-9.46081566e-01	-9.27734234e-01
4.704           	3.15079679e+00	2.59107845e-18	-1.87453608e+00	2.06198968e-01	-9.09304416e-03	3.46587647e-01	1.78159737e+00	1.36919943e+00	3.46587647e-01	-3.46587647e-01	-9.46361082e-01	-9.28174994e-01
4.7045          	3.15126806e+00	2.59885283e-18	-1.87568107e+00	2.06324917e-01	-9.01160703e-03	3.46639487e-01	1.78195895e+00	1.36930911e+00	3.46639487e-01	-3.46639487e-01	-9.46852141e-01	-9.28828927e-01
4.705           	3.15279537e+00	2.61071770e-18	-1.87511853e+00	2.06263038e-01	-8.92935969e-03	3.46807490e-01	1.78266072e+00	1.37013465e+00	3.46807490e-01	-3.46807490e-01	-9.46488624e-01	-9.28629905e-01
4.7055          	3.15408603e+00	2.62121623e-18	-1.87634513e+00	2.06397964e-01	-8.84631499e-03	3.46949464e-01	1.78344098e+00	1.37064505e+00	3.46949464e-01	-3.46949464e-01	-9.47018880e-01	-9.29326250e-01
4.706           	3.15556072e+00	2.63019354e-18	-1.87607783e+00	2.06368561e-01	-8.76248033e-03	3.47111680e-01	1.78414892e+00	1.37141180e+00	3.47111680e-01	-3.47111680e-01	-9.46801395e-01	-9.29276435e-01
4.7065          	3.15721518e+00	2.64075430e-18	-1.87635258e+00	2.06398784e-01	-8.67786809e-03	3.47293669e-01	1.78500637e+00	1.37220880e+00	3.47293669e-01	-3.47293669e-01	-9.46854160e-01	-9.29498424e-01
4.707           	3.15865880e+00	2.64967912e-18	-1.87719498e+00	2.06491448e-01	-8.59249254e-03	3.47452468e-01	1.78582085e+00	1.37283795e+00	3.47452468e-01	-3.47452468e-01	-9.47189983e-01	-9.30004998e-01
4.7075          	3.15948076e+00	2.65713409e-18	-1.87879014e+00	2.06666915e-01	-8.50636882e-03	3.47542884e-01	1.78640730e+00	1.37307346e+00	3.47542884e-01	-3.47542884e-01	-9.47901438e-01	-9.30888701e-01
4.708           	3.15989289e+00	2.66887426e-18	-1.87665280e+00	2.06431808e-01	-8.41948722e-03	3.47588218e-01	1.78637826e+00	1.37351464e+00	3.47588218e-01	-3.47588218e-01	-9.46745886e-01	-9.29906911e-01
4.7085          	3.16144332e+00	2.68090024e-18	-1.87579495e+00	2.06337444e-01	-8.33185611e-03	3.47758765e-01	1.78705910e+00	1.37438422e+00	3.47758765e-01	-3.47758765e-01	-9.46229331e-01	-9.29565619e-01
4.709           	3.16160677e+00	2.69013096e-18	-1.87305200e+00	2.06035721e-01	-8.24347751e-03	3.47776745e-01	1.78683911e+00	1.37476767e+00	3.47776745e-01	-3.47776745e-01	-9.44769480e-01	-9.28282525e-01
4.7095          	3.16367998e+00	2.70014340e-18	-1.87258870e+00	2.05984757e-01	-8.15436995e-03	3.48004797e-01	1.78782474e+00	1.37585523e+00	3.48004797e-01	-3.48004797e-01	-9.44448721e-01	-9.28139981e-01
4.71            	3.16538724e+00	2.71155103e-18	-1.87257386e+00	2.05983125e-01	-8.06454886e-03	3.48192596e-01	1.78867674e+00	1.37671049e+00	3.48192596e-01	-3.48192596e-01	-9.44351480e-01	-9.28222382e-01
4.7105          	3.16570083e+00	2.72079645e-18	-1.87096745e+00	2.05806419e-01	-7.97402181e-03	3.48227091e-01	1.78865683e+00	1.37704399e+00	3.48227091e-01	-3.48227091e-01	-9.43457746e-01	-9.27509703e-01
4.711           	3.16723009e+00	2.73155684e-18	-1.87018452e+00	2.05720297e-01	-7.88280282e-03	3.48395310e-01	1.78933534e+00	1.37789475e+00	3.48395310e-01	-3.48395310e-01	-9.42975062e-01	-9.27209456e-01
4.7115          	3.16771700e+00	2.74018697e-18	-1.86860989e+00	2.05547088e-01	-7.79089732e-03	3.48448870e-01	1.78940559e+00	1.37831141e+00	3.48448870e-01	-3.48448870e-01	-9.42095844e-01	-9.26514049e-01
4.712           	3.16810005e+00	2.75225894e-18	-1.86610512e+00	2.05271563e-01	-7.69830330e-03	3.48491006e-01	1.78932159e+00	1.37877846e+00	3.48491006e-01	-3.48491006e-01	-9.40750864e-01	-9.25354257e-01
4.7125          	3.16934153e+00	2.76465710e-18	-1.86418137e+00	2.05059951e-01	-7.60503443e-03	3.48627568e-01	1.78973071e+00	1.37961081e+00	3.48627568e-01	-3.48627568e-01	-9.39695720e-01	-9.24485651e-01
4.713           	3.17097921e+00	2.77532254e-18	-1.86272653e+00	2.04899918e-01	-7.51111245e-03	3.48807713e-01	1.79038952e+00	1.38058969e+00	3.48807713e-01	-3.48807713e-01	-9.38874375e-01	-9.23852150e-01
4.7135          	3.17176057e+00	2.78381610e-18	-1.85982285e+00	2.04580514e-01	-7.41654435e-03	3.48893663e-01	1.79046080e+00	1.38129977e+00	3.48893663e-01	-3.48893663e-01	-9.37327971e-01	-9.22494882e-01
4.714           	3.17239285e+00	2.79480530e-18	-1.85878188e+00	2.04466007e-01	-7.32134157e-03	3.48963213e-01	1.79066243e+00	1.38173042e+00	3.48963213e-01	-3.48963213e-01	-9.36712282e-01	-9.22069598e-01
4.7145          	3.17148397e+00	2.79774353e-18	-1.85723065e+00	2.04295372e-01	-7.22551064e-03	3.48863236e-01	1.79003735e+00	1.38144661e+00	3.48863236e-01	-3.48863236e-01	-9.35840836e-01	-9.21389815e-01
4.715           	3.17243109e+00	2.80473452e-18	-1.85559405e+00	2.04115346e-01	-7.12906955e-03	3.48967420e-01	1.79033089e+00	1.38210020e+00	3.48967420e-01	-3.48967420e-01	-9.34926096e-01	-9.20667957e-01
4.7155          	3.17304841e+00	2.81986115e-18	-1.85060444e+00	2.03566488e-01	-7.03201978e-03	3.49035326e-01	1.79009069e+00	1.38295772e+00	3.49035326e-01	-3.49035326e-01	-9.32334238e-01	-9.18270198e-01
4.716           	3.17362317e+00	2.83160536e-18	-1.84570890e+00	2.03027979e-01	-6.93436534e-03	3.49098549e-01	1.78983956e+00	1.38378361e+00	3.49098549e-01	-3.49098549e-01	-9.29788816e-01	-9.15920085e-01
4.7165          	3.17428733e+00	2.84095928e-18	-1.84240755e+00	2.02664830e-01	-6.83612055e-03	3.49171607e-01	1.78980850e+00	1.38447884e+00	3.49171607e-01	-3.49171607e-01	-9.28039895e-01	-9.14367654e-01
4.717           	3.17455825e+00	2.85178429e-18	-1.83695939e+00	2.02065533e-01	-6.73729195e-03	3.49201408e-01	1.78934466e+00	1.38521359e+00	3.49201408e-01	-3.49201408e-01	-9.25216987e-01	-9.11742403e-01
4.7175          	3.17483369e+00	2.85966716e-18	-1.83356160e+00	2.01691776e-01	-6.63789717e-03	3.49231705e-01	1.78910862e+00	1.38572507e+00	3.49231705e-01	-3.49231705e-01	-9.23418695e-01	-9.10142901e-01
4.718           	3.17415513e+00	2.86999067e-18	-1.82881432e+00	2.01169575e-01	-6.53794574e-03	3.49157064e-01	1.78824714e+00	1.38590799e+00	3.49157064e-01	-3.49157064e-01	-9.20945105e-01	-9.07869214e-01
4.7185          	3.17470178e+00	2.87830491e-18	-1.82576934e+00	2.00834628e-01	-6.43744867e-03	3.49217196e-01	1.78818552e+00	1.38651626e+00	3.49217196e-01	-3.49217196e-01	-9.19322120e-01	-9.06447223e-01
4.719           	3.17498597e+00	2.89190635e-18	-1.81821011e+00	2.00003112e-01	-6.33639865e-03	3.49248457e-01	1.78749610e+00	1.38748988e+00	3.49248457e-01	-3.49248457e-01	-9.15441452e-01	-9.02768654e-01
4.7195          	3.17594215e+00	2.90063810e-18	-1.81513116e+00	1.99664427e-01	-6.23482213e-03	3.49353636e-01	1.78763550e+00	1.38830665e+00	3.49353636e-01	-3.49353636e-01	-9.13800401e-01	-9.01330757e-01
4.72            	3.17597981e+00	2.91001757e-18	-1.81017063e+00	1.99118770e-01	-6.13272795e-03	3.49357779e-01	1.78710868e+00	1.38887114e+00	3.49357779e-01	-3.49357779e-01	-9.11218044e-01	-8.98952588e-01
4.7205          	3.17712957e+00	2.91712416e-18	-1.80781594e+00	1.98859753e-01	-6.03013877e-03	3.49484252e-01	1.78742454e+00	1.38970503e+00	3.49484252e-01	-3.49484252e-01	-9.09938108e-01	-8.97877830e-01
4.721           	3.17717259e+00	2.92735989e-18	-1.80283052e+00	1.98311357e-01	-5.92706082e-03	3.49488985e-01	1.78689765e+00	1.39027494e+00	3.49488985e-01	-3.49488985e-01	-9.07342321e-01	-8.95488199e-01
4.7215          	3.17701915e+00	2.93649096e-18	-1.79780912e+00	1.97759003e-01	-5.82350189e-03	3.49472106e-01	1.78626858e+00	1.39075057e+00	3.49472106e-01	-3.49472106e-01	-9.04728061e-01	-8.93081057e-01
4.722           	3.17709323e+00	2.94565916e-18	-1.79221180e+00	1.97143298e-01	-5.71947241e-03	3.49480256e-01	1.78568991e+00	1.39140332e+00	3.49480256e-01	-3.49480256e-01	-9.01825372e-01	-8.90386427e-01
4.7225          	3.17742571e+00	2.95570945e-18	-1.78746188e+00	1.96620806e-01	-5.61498777e-03	3.49516828e-01	1.78533366e+00	1.39209205e+00	3.49516828e-01	-3.49516828e-01	-8.99345925e-01	-8.88115950e-01
4.723           	3.17756651e+00	2.96551859e-18	-1.78261784e+00	1.96087963e-01	-5.51005781e-03	3.49532316e-01	1.78487122e+00	1.39269529e+00	3.49532316e-01	-3.49532316e-01	-8.96818979e-01	-8.85798863e-01
4.7235          	3.17683524e+00	2.97697916e-18	-1.77293960e+00	1.95023356e-01	-5.40468473e-03	3.49451877e-01	1.78344098e+00	1.39339427e+00	3.49451877e-01	-3.49451877e-01	-8.91874486e-01	-8.81065116e-01
4.724           	3.17642850e+00	2.98585833e-18	-1.76675030e+00	1.94342533e-01	-5.29887608e-03	3.49407135e-01	1.78255678e+00	1.39387172e+00	3.49407135e-01	-3.49407135e-01	-8.88674024e-01	-8.78076272e-01
4.7245          	3.17616105e+00	2.99443174e-18	-1.76130914e+00	1.93744006e-01	-5.19264587e-03	3.49377715e-01	1.78182453e+00	1.39433652e+00	3.49377715e-01	-3.49377715e-01	-8.85847217e-01	-8.75461926e-01
4.725           	3.17585737e+00	3.00511017e-18	-1.75297670e+00	1.92827437e-01	-5.08599666e-03	3.49344311e-01	1.78075612e+00	1.39510125e+00	3.49344311e-01	-3.49344311e-01	-8.81574346e-01	-8.71402352e-01
4.7255          	3.17473561e+00	3.01497991e-18	-1.74518850e+00	1.91970735e-01	-4.97894545e-03	3.49220918e-01	1.77933854e+00	1.39539707e+00	3.49220918e-01	-3.49220918e-01	-8.77573194e-01	-8.67615303e-01
4.726           	3.17537234e+00	3.02250584e-18	-1.74041373e+00	1.91445511e-01	-4.87151405e-03	3.49290958e-01	1.77913168e+00	1.39624066e+00	3.49290958e-01	-3.49290958e-01	-8.75078381e-01	-8.65335352e-01
4.7265          	3.17495184e+00	3.02961487e-18	-1.73258968e+00	1.90584865e-01	-4.76371278e-03	3.49244703e-01	1.77806079e+00	1.39689106e+00	3.49244703e-01	-3.49244703e-01	-8.71058554e-01	-8.61531128e-01
4.727           	3.17466293e+00	3.03847479e-18	-1.72638681e+00	1.89902549e-01	-4.65555671e-03	3.49212923e-01	1.77723402e+00	1.39742892e+00	3.49212923e-01	-3.49212923e-01	-8.67848960e-01	-8.58537847e-01
4.7275          	3.17344988e+00	3.04798823e-18	-1.71966375e+00	1.89163012e-01	-4.54705400e-03	3.49079487e-01	1.77588795e+00	1.39756193e+00	3.49079487e-01	-3.49079487e-01	-8.64378927e-01	-8.55284819e-01
4.728           	3.17249276e+00	3.05841076e-18	-1.71247019e+00	1.88371721e-01	-4.43820989e-03	3.48974203e-01	1.77461810e+00	1.39787466e+00	3.48974203e-01	-3.48974203e-01	-8.60673304e-01	-8.51796884e-01
4.7285          	3.17122722e+00	3.06635863e-18	-1.70441201e+00	1.87485321e-01	-4.32903115e-03	3.48834995e-01	1.77309893e+00	1.39812829e+00	3.48834995e-01	-3.48834995e-01	-8.56535034e-01	-8.47876972e-01
4.729           	3.17043870e+00	3.07551040e-18	-1.69638725e+00	1.86602598e-01	-4.21952793e-03	3.48748257e-01	1.77182195e+00	1.39861675e+00	3.48748257e-01	-3.48748257e-01	-8.52413155e-01	-8.43974099e-01
4.7295          	3.17199751e+00	3.08318864e-18	-1.69135916e+00	1.86049507e-01	-4.10972051e-03	3.48919726e-01	1.77204826e+00	1.39994925e+00	3.48919726e-01	-3.48919726e-01	-8.49789298e-01	-8.41569857e-01
4.73            	3.17025958e+00	3.09337552e-18	-1.67983655e+00	1.84782020e-01	-3.99961654e-03	3.48728554e-01	1.76991181e+00	1.40034777e+00	3.48728554e-01	-3.48728554e-01	-8.43917891e-01	-8.35918658e-01
4.7305          	3.17014674e+00	3.10207230e-18	-1.67299358e+00	1.84029293e-01	-3.88922812e-03	3.48716141e-01	1.76910266e+00	1.40104408e+00	3.48716141e-01	-3.48716141e-01	-8.40386016e-01	-8.32607560e-01
